cell_name	pin_name	point_x	point_y	point_bucket20	point_inside_hotspot	nearest_error_id	nearest_type	nearest_layer	nearest_cx	nearest_cy	nearest_bucket20	nearest_inside_hotspot	distance_um
u_core/core_i/cs_registers_i/mcause_q_reg[4]	RSTB	259.5520	58.3040	240-260,040-060	no	11	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	13.0722
u_core/core_i/cs_registers_i/mcause_q_reg[4]	RSTB	259.5520	58.3085	240-260,040-060	no	11	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	13.0767
u_core/core_i/cs_registers_i/mcause_q_reg[4]	RSTB	259.5520	58.3062	240-260,040-060	no	11	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	13.0744
u_core/core_i/cs_registers_i/mcause_q_reg[2]	RSTB	259.5520	55.2595	240-260,040-060	no	11	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	10.0277
u_core/core_i/cs_registers_i/mcause_q_reg[2]	RSTB	259.5520	55.2640	240-260,040-060	no	11	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	10.0322
u_core/core_i/cs_registers_i/mcause_q_reg[2]	RSTB	259.5520	55.2617	240-260,040-060	no	11	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	10.0299
u_core/core_i/cs_registers_i/depc_q_reg[11]	RSTB	259.7040	85.0560	240-260,080-100	no	56	Diff net spacing	M1 (11)	259.4840	95.0880	240-260,080-100	no	10.0344
u_core/core_i/cs_registers_i/depc_q_reg[11]	RSTB	259.7040	85.0605	240-260,080-100	no	56	Diff net spacing	M1 (11)	259.4840	95.0880	240-260,080-100	no	10.0299
u_core/core_i/cs_registers_i/depc_q_reg[11]	RSTB	259.7040	85.0582	240-260,080-100	no	56	Diff net spacing	M1 (11)	259.4840	95.0880	240-260,080-100	no	10.0322
u_core/core_i/cs_registers_i/depc_q_reg[10]	Q	260.3120	87.4880	260-280,080-100	no	56	Diff net spacing	M1 (11)	259.4840	95.0880	240-260,080-100	no	7.6450
