ref_name	cell_name	pin_name	x	y	bucket20	inside_hotspot	line_no	point_index
SDFFARX1_RVT	u_core/core_i/cs_registers_i/depc_q_reg[17]	RSTB	259.552	68.64	240-260,060-080	no	121	2
SDFFARX1_RVT	u_core/core_i/cs_registers_i/depc_q_reg[17]	RSTB	259.552	68.6377	240-260,060-080	no	121	3
SDFFARX1_RVT	u_core/core_i/cs_registers_i/mie_q_reg[22]	CLK	220.336	153.588	220-240,140-160	no	122	1
SDFFARX1_RVT	u_core/core_i/cs_registers_i/mie_q_reg[22]	CLK	220.336	153.608	220-240,140-160	no	122	2
SDFFARX1_RVT	u_core/core_i/cs_registers_i/mie_q_reg[22]	CLK	220.336	153.598	220-240,140-160	no	122	3
SDFFARX1_RVT	u_core/core_i/ex_stage_i/alu_i/alu_div_i/BReg_DP_reg[23]	RSTB	259.552	279.3075	240-260,260-280	no	133	1
SDFFARX1_RVT	u_core/core_i/ex_stage_i/alu_i/alu_div_i/BReg_DP_reg[23]	RSTB	259.552	279.312	240-260,260-280	no	133	2
SDFFARX1_RVT	u_core/core_i/ex_stage_i/alu_i/alu_div_i/BReg_DP_reg[23]	RSTB	259.552	279.3097	240-260,260-280	no	133	3
SDFFARX1_RVT	u_core/core_i/ex_stage_i/alu_i/alu_div_i/AReg_DP_reg[24]	SI	259.704	253.7385	240-260,240-260	yes	134	1
SDFFARX1_RVT	u_core/core_i/ex_stage_i/alu_i/alu_div_i/AReg_DP_reg[24]	SI	259.704	253.776	240-260,240-260	yes	134	2
SDFFARX1_RVT	u_core/core_i/ex_stage_i/alu_i/alu_div_i/AReg_DP_reg[24]	SI	259.704	253.7572	240-260,240-260	yes	134	3
SDFFARX1_RVT	u_core/core_i/ex_stage_i/alu_i/alu_div_i/AReg_DP_reg[24]	CLK	260.312	253.908	260-280,240-260	yes	135	1
SDFFARX1_RVT	u_core/core_i/ex_stage_i/alu_i/alu_div_i/AReg_DP_reg[24]	CLK	260.312	253.928	260-280,240-260	yes	135	2
SDFFARX1_RVT	u_core/core_i/ex_stage_i/alu_i/alu_div_i/AReg_DP_reg[24]	CLK	260.312	253.918	260-280,240-260	yes	135	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/state_reg[0]	SE	300.288	232.952	300-320,220-240	no	136	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/state_reg[0]	SE	300.288	232.9855	300-320,220-240	no	136	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/state_reg[0]	SE	300.288	232.9687	300-320,220-240	no	136	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/status_cnt_q_reg[0]	RSTB	299.528	101.776	280-300,100-120	no	137	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/status_cnt_q_reg[0]	RSTB	299.528	101.7805	280-300,100-120	no	137	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/status_cnt_q_reg[0]	RSTB	299.528	101.7782	280-300,100-120	no	137	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/prefetch_controller_i/cnt_q_reg[0]	QN	299.68	87.336	280-300,080-100	no	138	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/prefetch_controller_i/cnt_q_reg[1]	RSTB	299.528	91.744	280-300,080-100	no	139	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/prefetch_controller_i/cnt_q_reg[1]	RSTB	299.528	91.7485	280-300,080-100	no	139	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/prefetch_controller_i/cnt_q_reg[1]	RSTB	299.528	91.7462	280-300,080-100	no	139	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][22]	RSTB	299.528	302.416	280-300,300-320	no	140	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][22]	RSTB	299.528	302.4205	280-300,300-320	no	140	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][22]	RSTB	299.528	302.4182	280-300,300-320	no	140	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][26]	Q	299.68	290.256	280-300,280-300	no	141	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][6]	Q	259.704	290.256	240-260,280-300	no	142	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][12]	SE	260.312	291.8945	260-280,280-300	no	143	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][12]	SE	260.312	291.928	260-280,280-300	no	143	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][12]	SE	260.312	291.9112	260-280,280-300	no	143	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][28]	Q	299.68	284.784	280-300,280-300	no	144	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/state_reg[1]	Q	300.288	224.592	300-320,220-240	no	145	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/r_instr_h_reg[11]	RSTB	300.44	262.5875	300-320,260-280	no	146	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/r_instr_h_reg[11]	RSTB	300.44	262.592	300-320,260-280	no	146	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/r_instr_h_reg[11]	RSTB	300.44	262.5897	300-320,260-280	no	146	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/r_instr_h_reg[12]	Q	300.288	270.192	300-320,260-280	no	147	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/r_instr_h_reg[0]	SE	300.288	238.3905	300-320,220-240	no	148	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/r_instr_h_reg[0]	SE	300.288	238.424	300-320,220-240	no	148	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/r_instr_h_reg[0]	SE	300.288	238.4072	300-320,220-240	no	148	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/r_instr_h_reg[1]	SE	300.288	242.984	300-320,240-260	no	149	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/r_instr_h_reg[1]	SE	300.288	243.0175	300-320,240-260	no	149	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/r_instr_h_reg[1]	SE	300.288	243.0007	300-320,240-260	no	149	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/instr_rdata_id_o_reg[1]	Q	300.288	234.624	300-320,220-240	no	150	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/instr_rdata_id_o_reg[0]	QN	299.68	233.56	280-300,220-240	no	151	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/pc_q_reg[14]	SE	259.704	24.3745	240-260,020-040	no	152	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/pc_q_reg[14]	SE	259.704	24.408	240-260,020-040	no	152	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/aligner_i/pc_q_reg[14]	SE	259.704	24.3912	240-260,020-040	no	152	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/instr_valid_id_o_reg	RSTB	199.664	71.68	180-200,060-080	no	153	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/instr_valid_id_o_reg	RSTB	199.664	71.6845	180-200,060-080	no	153	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/instr_valid_id_o_reg	RSTB	199.664	71.6822	180-200,060-080	no	153	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/pc_id_o_reg[14]	SE	260.312	37.7505	260-280,020-040	no	154	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/pc_id_o_reg[14]	SE	260.312	37.784	260-280,020-040	no	154	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/pc_id_o_reg[14]	SE	260.312	37.7672	260-280,020-040	no	154	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/pc_id_o_reg[15]	RSTB	259.704	45.2275	240-260,040-060	no	155	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/pc_id_o_reg[15]	RSTB	259.704	45.232	240-260,040-060	no	155	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/pc_id_o_reg[15]	RSTB	259.704	45.2297	240-260,040-060	no	155	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/instruction_obi_i/gen_no_trans_stable.obi_addr_q_reg[2]	SE	300.288	218.3265	300-320,200-220	no	156	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/instruction_obi_i/gen_no_trans_stable.obi_addr_q_reg[2]	SE	300.288	218.36	300-320,200-220	no	156	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/instruction_obi_i/gen_no_trans_stable.obi_addr_q_reg[2]	SE	300.288	218.3432	300-320,200-220	no	156	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/instruction_obi_i/gen_no_trans_stable.obi_addr_q_reg[4]	SE	300.288	221.6705	300-320,220-240	no	157	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/instruction_obi_i/gen_no_trans_stable.obi_addr_q_reg[4]	SE	300.288	221.704	300-320,220-240	no	157	2
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/instruction_obi_i/gen_no_trans_stable.obi_addr_q_reg[4]	SE	300.288	221.6872	300-320,220-240	no	157	3
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/instruction_obi_i/gen_no_trans_stable.obi_addr_q_reg[9]	Q	300.288	33.984	300-320,020-040	no	158	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/instruction_obi_i/gen_no_trans_stable.obi_addr_q_reg[12]	QN	299.68	27.144	280-300,020-040	no	159	1
SDFFARX1_RVT	u_core/core_i/if_stage_i/prefetch_buffer_i/prefetch_controller_i/trans_addr_q_reg[28]	Q	300.288	60.736	300-320,060-080	no	160	1
