error_id	error_type	error_layer	cx	cy	bucket20	x1	y1	x2	y2
4	Diff net spacing	M1 (11)	102.536	45.6245	100-120,040-060	102.456	45.583	102.616	45.666
8	Diff net spacing	M1 (11)	199.36	44.5355	180-200,040-060	199.28	44.494	199.44	44.577
11	Diff net spacing	M1 (11)	259.48400000000004	45.232	240-260,040-060	259.447	45.152	259.521	45.312
12	Diff net spacing	M2 (13)	259.56600000000003	45.156000000000006	240-260,040-060	259.494	45.121	259.638	45.191
13	Diff net spacing	M1 (11)	119.408	55.6565	100-120,040-060	119.328	55.615	119.488	55.698
22	Diff net spacing	M1 (11)	205.288	55.6565	200-220,040-060	205.208	55.615	205.368	55.698
26	Diff net spacing	M1 (11)	40.672	79.0645	040-060,060-080	40.592	79.023	40.752	79.106
27	Diff net spacing	M1 (11)	172.76	81.3195	160-180,080-100	172.68	81.278	172.84	81.361
40	Diff net spacing	M1 (11)	169.56799999999998	84.6635	160-180,080-100	169.488	84.622	169.648	84.705
41	Diff net spacing	M1 (11)	172.91199999999998	85.7525	160-180,080-100	172.832	85.711	172.992	85.794
42	Diff net spacing	M1 (11)	168.808	88.0075	160-180,080-100	168.728	87.966	168.888	88.049
48	Diff net spacing	M1 (11)	294.512	91.3515	280-300,080-100	294.432	91.31	294.592	91.393
56	Diff net spacing	M1 (11)	259.48400000000004	95.088	240-260,080-100	259.447	95.008	259.521	95.168
57	Diff net spacing	M2 (13)	259.56600000000003	95.164	240-260,080-100	259.494	95.129	259.638	95.199
60	Diff net spacing	M1 (11)	191.76	114.7595	180-200,100-120	191.68	114.718	191.84	114.801
61	Diff net spacing	M1 (11)	222.00799999999998	108.0715	220-240,100-120	221.928	108.03	222.088	108.113
252	Diff net spacing	M1 (11)	204.832	245.1755	200-220,240-260	204.752	245.134	204.912	245.217
257	Diff net spacing	M1 (11)	217.60000000000002	242.9205	200-220,240-260	217.52	242.879	217.68	242.962
258	Diff net spacing	M1 (11)	220.64	242.9205	220-240,240-260	220.56	242.879	220.72	242.962
259	Diff net spacing	M1 (11)	217.296	246.2645	200-220,240-260	217.216	246.223	217.376	246.306
260	Diff net spacing	M1 (11)	216.232	251.8635	200-220,240-260	216.152	251.822	216.312	251.905
261	Diff net spacing	M1 (11)	226.416	242.9205	220-240,240-260	226.336	242.879	226.496	242.962
263	Diff net spacing	M1 (11)	222.16000000000003	245.1755	220-240,240-260	222.08	245.134	222.24	245.217
290	Diff net spacing	M1 (11)	281.13599999999997	242.9205	280-300,240-260	281.056	242.879	281.216	242.962
291	Diff net spacing	M1 (11)	290.56	246.2645	280-300,240-260	290.48	246.223	290.64	246.306
292	Diff net spacing	M1 (11)	289.03999999999996	245.1755	280-300,240-260	288.96	245.134	289.12	245.217
293	Diff net spacing	M1 (11)	291.01599999999996	242.9205	280-300,240-260	290.936	242.879	291.096	242.962
294	Diff net spacing	M1 (11)	297.704	249.6085	280-300,240-260	297.624	249.567	297.784	249.65
303	Diff net spacing	M1 (11)	163.94400000000002	259.6405	160-180,240-260	163.864	259.599	164.024	259.682
307	Diff net spacing	M1 (11)	214.256	261.89549999999997	200-220,260-280	214.176	261.854	214.336	261.937
308	Diff net spacing	M1 (11)	213.8	258.55150000000003	200-220,240-260	213.72	258.51	213.88	258.593
309	Diff net spacing	M1 (11)	203.92000000000002	259.6405	200-220,240-260	203.84	259.599	204.0	259.682
310	Diff net spacing	M1 (11)	208.48000000000002	262.9845	200-220,260-280	208.4	262.943	208.56	263.026
311	Diff net spacing	M1 (11)	218.512	256.29650000000004	200-220,240-260	218.432	256.255	218.592	256.338
328	Diff net spacing	M1 (11)	277.488	256.29650000000004	260-280,240-260	277.408	256.255	277.568	256.338
338	Diff net spacing	M1 (11)	296.488	258.55150000000003	280-300,240-260	296.408	258.51	296.568	258.593
339	Diff net spacing	M1 (11)	300.592	256.29650000000004	300-320,240-260	300.512	256.255	300.672	256.338
340	Diff net spacing	M1 (11)	303.632	252.9525	300-320,240-260	303.552	252.911	303.712	252.994
350	Diff net spacing	M1 (11)	153.0	268.58349999999996	140-160,260-280	152.92	268.542	153.08	268.625
351	Diff net spacing	M1 (11)	159.38400000000001	265.2395	140-160,260-280	159.304	265.198	159.464	265.281
353	Diff net spacing	M1 (11)	181.88	273.0165	180-200,260-280	181.8	272.975	181.96	273.058
357	Diff net spacing	M1 (11)	193.28	275.2715	180-200,260-280	193.2	275.23	193.36	275.313
359	Diff net spacing	M1 (11)	200.728	269.6725	200-220,260-280	200.648	269.631	200.808	269.714
360	Diff net spacing	M1 (11)	200.728	271.9275	200-220,260-280	200.648	271.886	200.808	271.969
361	Diff net spacing	M1 (11)	211.51999999999998	265.2395	200-220,260-280	211.44	265.198	211.6	265.281
362	Diff net spacing	M1 (11)	209.69600000000003	265.2395	200-220,260-280	209.616	265.198	209.776	265.281
363	Diff net spacing	M1 (11)	226.416	276.3605	220-240,260-280	226.336	276.319	226.496	276.402
364	Diff net spacing	M1 (11)	226.872	275.2715	220-240,260-280	226.792	275.23	226.952	275.313
365	Diff net spacing	M1 (11)	218.512	273.0165	200-220,260-280	218.432	272.975	218.592	273.058
366	Diff net spacing	M1 (11)	229.45600000000002	273.0165	220-240,260-280	229.376	272.975	229.536	273.058
367	Diff net spacing	M1 (11)	241.92000000000002	266.32849999999996	240-260,260-280	241.84	266.287	242.0	266.37
368	Diff net spacing	M1 (11)	241.00799999999998	271.9275	240-260,260-280	240.928	271.886	241.088	271.969
369	Diff net spacing	M1 (11)	243.44	268.58349999999996	240-260,260-280	243.36	268.542	243.52	268.625
370	Diff net spacing	M1 (11)	245.872	273.0165	240-260,260-280	245.792	272.975	245.952	273.058
371	Diff net spacing	M1 (11)	240.704	268.58349999999996	240-260,260-280	240.624	268.542	240.784	268.625
372	Diff net spacing	M1 (11)	244.35199999999998	273.0165	240-260,260-280	244.272	272.975	244.432	273.058
373	Diff net spacing	M1 (11)	262.13599999999997	265.2395	260-280,260-280	262.056	265.198	262.216	265.281
64	Diff net spacing	M1 (11)	224.59199999999998	109.1605	220-240,100-120	224.512	109.119	224.672	109.202
65	Diff net spacing	M1 (11)	226.264	108.0715	220-240,100-120	226.184	108.03	226.344	108.113
67	Diff net spacing	M1 (11)	230.67200000000003	109.1605	220-240,100-120	230.592	109.119	230.752	109.202
80	Diff net spacing	M1 (11)	248.608	124.7915	240-260,120-140	248.528	124.75	248.688	124.833
81	Diff net spacing	M1 (11)	254.688	128.13549999999998	240-260,120-140	254.608	128.094	254.768	128.177
83	Diff net spacing	M1 (11)	191.30399999999997	135.91250000000002	180-200,120-140	191.224	135.871	191.384	135.954
84	Diff net spacing	M1 (11)	252.40800000000002	135.91250000000002	240-260,120-140	252.328	135.871	252.488	135.954
97	Diff net spacing	M1 (11)	237.81599999999997	144.8555	220-240,140-160	237.736	144.814	237.896	144.897
98	Diff net spacing	M1 (11)	240.704	148.1995	240-260,140-160	240.624	148.158	240.784	148.241
101	Diff net spacing	M1 (11)	246.176	148.1995	240-260,140-160	246.096	148.158	246.256	148.241
103	Diff net spacing	M1 (11)	248.0	152.6325	240-260,140-160	247.92	152.591	248.08	152.674
106	Diff net spacing	M1 (11)	259.48400000000004	148.89600000000002	240-260,140-160	259.447	148.816	259.521	148.976
107	Diff net spacing	M2 (13)	259.56600000000003	148.82	240-260,140-160	259.494	148.785	259.638	148.855
112	Diff net spacing	M1 (11)	179.144	164.9195	160-180,160-180	179.064	164.878	179.224	164.961
113	Diff net spacing	M1 (11)	184.16000000000003	155.9765	180-200,140-160	184.08	155.935	184.24	156.018
114	Diff net spacing	M1 (11)	187.35199999999998	159.32049999999998	180-200,140-160	187.272	159.279	187.432	159.362
115	Diff net spacing	M1 (11)	184.16000000000003	158.23149999999998	180-200,140-160	184.08	158.19	184.24	158.273
125	Diff net spacing	M1 (11)	169.56799999999998	171.60750000000002	160-180,160-180	169.488	171.566	169.648	171.649
128	Diff net spacing	M1 (11)	184.61599999999999	168.26350000000002	180-200,160-180	184.536	168.222	184.696	168.305
129	Diff net spacing	M1 (11)	239.336	172.69650000000001	220-240,160-180	239.256	172.655	239.416	172.738
130	Diff net spacing	M1 (11)	239.336	171.60750000000002	220-240,160-180	239.256	171.566	239.416	171.649
131	Diff net spacing	M1 (11)	246.632	172.69650000000001	240-260,160-180	246.552	172.655	246.712	172.738
132	Diff net spacing	M1 (11)	259.48400000000004	168.656	240-260,160-180	259.447	168.576	259.521	168.736
133	Diff net spacing	M2 (13)	259.56600000000003	168.732	240-260,160-180	259.494	168.697	259.638	168.767
139	Diff net spacing	M1 (11)	208.784	202.79250000000002	200-220,200-220	208.704	202.751	208.864	202.834
156	Diff net spacing	M1 (11)	62.712	215.0795	060-080,200-220	62.632	215.038	62.792	215.121
